job_position,job_link,company_name,company_profile,job_location,job_posting_date,job_id,Employment_type,Industries,Job_function,Seniority_level,company_linkedin_id,job_description,job_posting_time,people_also_viewed,recruiter_details,similar_jobs,fuzz_partial_ratio,job_country
Data Scientist,https://sa.linkedin.com/jobs/view/data-scientist-at-matchatalent-3639381396?refId=4U11OFT33Yf5gsnfS%2BUmVw%3D%3D&trackingId=ro1FnvZ6LZOI9LyzVGleEg%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,MatchaTalent,https://id.linkedin.com/company/matchatalent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dhahran, Eastern, Saudi Arabia",2023-06-18,3639381396,Full-time,Staffing and Recruiting,Engineering and Information Technology,Entry level,https://id.linkedin.com/company/matchatalent?trk=public_jobs_topcard-org-name,"This role required candidate to permanently relocate at Dhahran, Saudi Arabia. About the CompanyThis company engages in the exploration, production, transportation, and sale of crude oil and natural gas. It operates through the following segments: Upstream, Downstream, and Corporate. The Upstream segment includes crude oil, natural gas and natural gas liquids exploration, field development, and production. The Downstream segment focuses on refining, logistics, power generation, and the marketing of crude oil, petroleum and petrochemical products, and related services to international and domestic customers. The Corporate segment offers supporting services including human resources, finance, and information technology. The company was founded on May 29, 1933 and is headquartered in Dhahran, Saudi Arabia. Job Summary We are seeking one (1) Data Scientist who will be responsible for the following roles and functions. The Data Scientist will collect large amounts of data using analytical, statistical, and programming skills. They will use this data to develop solutions that are tailored to meet the unique needs of the organization. The Data Scientist will also utilize statistical and analytical methods, along with AI tools, to automate specific processes within the organization. Additionally, they will assist the organization in analyzing trends in order to make better-informed decisions. Responsibilities:  Design and develop a data warehouse. Use appropriate tools to pull, merge, and analyze data. Analyze raw data using statistical and mathematical techniques and computing. Design predictive data models. Address data analytics challenges, such as collecting large volumes of data from varying sources, cleaning and interpreting data, creating solutions to overcome challenges, and communicating with interested parties. Automate and integrate processes. Develop and maintain databases and data systems, reorganizing data in a readable format. Build data visualizations and perform analysis to assess the quality and meaning of data. Analyze local, national, and global trends that impact both the organization and the industry. Prepare reports for management stating trends, patterns, and predictions using relevant data. Troubleshoot the reporting database environment and reports. Requirements:  This role required candidate to permanently relocate at Dhahran, Saudi Arabia. Bachelor's Degree in Data Science or Computer Science (Master's Degree is preferred). Minimum Years of Experience: 3 in relevant field. Experience with common data science toolkits such as R, SQL, and Python; familiarity with AI tools is an asset. Experience with data visualization tools, such as Power BI, Tableau, Qlik Sense, etc. In-depth knowledge of mathematics and statistics. A high level of accuracy and attention to detail. Excellent interpersonal skills. Excellent written and verbal communication skills and presentation skills. Strong time management skills. Dedication to high-quality work output.",2 weeks ago,"[{'job_position': 'Data Scientist Job Recruitment', 'job_company': 'Garima Interprises', 'job_location': 'Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-job-recruitment-at-garima-interprises-3626306377?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=jGLaGkFmsMyogPrCZE1QDw%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Data Scientist Engineer', 'job_company': 'Energy Jobline', 'job_location': 'Makkah Region', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-engineer-at-energy-jobline-3651133334?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=E05cMqMIgmABOwNH5LXUHA%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Data Analyst / Data Scientist', 'job_company': 'nybl', 'job_location': 'Al Khobar, Eastern, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-analyst-data-scientist-at-nybl-3598185449?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=8asxOWjXhFf6aK5LxXwh0Q%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'JUNIOR DEVELOPER - Dubai, UAE', 'job_company': 'Cobblestone Energy', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-developer-dubai-uae-at-cobblestone-energy-3642306208?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=XETUHzvQe3mUqtnm%2B1B%2F3g%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Hiring For Data Scientist', 'job_company': 'Niharika Enterprises', 'job_location': 'Saudi Arabia', 'job_posting_time': '4 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/hiring-for-data-scientist-at-niharika-enterprises-3646364989?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=%2FuIAjJDHa6xH2fXOMbl1Tw%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Data Scientist Job Recruitment', 'job_company': 'Garima Interprises', 'job_location': 'Saudi Arabia', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-job-recruitment-at-garima-interprises-3650667632?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=O3sUQ5n0lWShaKvgo%2FeGOw%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Data Scientist [NLP Expert; Artificial Intelligence, Data & Analytics]', 'job_company': 'Armaco Chemical Processes Systems Pvt Ltd', 'job_location': 'Jeddah, Makkah, Saudi Arabia', 'job_posting_time': '2 months ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-nlp-expert-artificial-intelligence-data-analytics-at-armaco-chemical-processes-systems-pvt-ltd-3614308774?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=W0QCA702TwjcTfsZEbsvOA%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Upstream Data Analytics Scientist', 'job_company': 'Energy Jobline', 'job_location': 'Makkah Region', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/upstream-data-analytics-scientist-at-energy-jobline-3629321442?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=ajOpHFqtMqKUuSzP83vxhg%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Data Scientist', 'job_company': 'Jobs for Humanity', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-jobs-for-humanity-3627679220?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=8LZ3PWX3Up3CvXSjYoWv%2Bg%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Senior/Lead Data Scientist', 'job_company': 'EPAM Systems', 'job_location': 'Dammam, Eastern, Saudi Arabia', 'job_posting_time': '3 days ago', 'job_link': 'https://sa.linkedin.com/jobs/view/senior-lead-data-scientist-at-epam-systems-3647633719?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=t48yH2ZeG%2FZBLPfOYXm4Mw%3D%3D&trk=public_jobs_people-also-viewed'}]","[{'recruiter_name': '', 'recruiter_title': ''}]","[{'job_position': 'AI Engineer', 'job_company': 'SDAIA | سدايا', 'job_location': 'Riyadh, Saudi Arabia', 'job_posting_time': '2 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/ai-engineer-at-sdaia-%D8%B3%D8%AF%D8%A7%D9%8A%D8%A7-3639167190?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=RFOXfGAbrVYHh88MHrqOgA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'Artefact', 'job_location': 'Riyadh, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-artefact-3639522508?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=oy5pXozDJFopmRimVyR1IQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'Arabic Computer Systems', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-arabic-computer-systems-3646117695?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=GmHQwOPF1vaqI5F%2BCWfCgw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'Mozn', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-mozn-3646125394?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=rX6n78KgWfP%2BY7J7mKz9TA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'Nielsen', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-nielsen-3599126182?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=GVNnYCt0Gj0aGveiXlvtDg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Machine Learning Ops Engineer', 'job_company': 'Salla E-Commerce Platform', 'job_location': 'Jeddah, Makkah, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/machine-learning-ops-engineer-at-salla-e-commerce-platform-3643093482?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=srwm0cs3sG%2FzQrKFiSxSsA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'AI Engineer', 'job_company': 'Arabic Computer Systems', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '3 months ago', 'job_link': 'https://sa.linkedin.com/jobs/view/ai-engineer-at-arabic-computer-systems-3590325420?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=Xk6bzmVInRcyvvmLmgxMMA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Makkah Region', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640388285?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=b3iB12SX2cITNYxIDz7h7g%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Senior Data Scientist', 'job_company': 'Mozn', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/senior-data-scientist-at-mozn-3642923932?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=re4n%2BuMfrzmyFFrcSDtYoA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Najran Region', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384868?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=1Mi6kWCbWxKQpcLkznMRqQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Medina, Al Madinah, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640385757?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=p3otT7OEjjhFz94%2Fh07dYg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Hail Region', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640389260?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=0i3A5%2F9XSstl4Qi0wrxnDg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Sultanah, Riyadh, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384878?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=Jolkkl10%2BMA1xlFCmLIIVA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'JUNIOR DATA SCIENTIST - Dubai, UAE', 'job_company': 'Cobblestone Energy', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3641766249?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=l%2Fv7OVSd5PUlIMLMDPOTvQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640386802?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=va2kkA7o88iSIDTA7srqqg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Tabuk Region', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384877?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=MgXJo0mNZqiTQPZkrA3sRw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Expert Data Scientist', 'job_company': 'Arabic Computer Systems', 'job_location': 'Al Kharj, Riyadh, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/expert-data-scientist-at-arabic-computer-systems-3646116484?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=ESQH30PrPD8cEDwIJKtf5g%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'MVC Resources', 'job_location': 'Dhahran, Eastern, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-mvc-resources-3642640773?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=4Y7Yty2Z0MAuy3ON7RYaig%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Python Developer (Remote Internship – IT)', 'job_company': 'TalentKompass Deutschland', 'job_location': 'Dhahran, Saudi Arabia', 'job_posting_time': '1 week ago', 'job_link': 'https://sa.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384855?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=7nMyTqSq69ow9EyIOoVc6g%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist [NLP Expert; Artificial Intelligence, Data & Analytics]', 'job_company': 'Energy Jobline', 'job_location': 'Makkah Region', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-nlp-expert-artificial-intelligence-data-analytics-at-energy-jobline-3629319752?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=qpXcq%2F9fEU25wBw3CNX50A%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Senior Data Scientist', 'job_company': 'Mozn', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/senior-data-scientist-at-mozn-3646123253?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=IiT%2FObRxP6Su2ssP%2F3RGRg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'Energy Jobline', 'job_location': 'Makkah Region', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-energy-jobline-3629319738?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=QUDAuCw%2B1Y%2FxQkv904qdLA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Lead Data Scientist', 'job_company': 'Salla E-Commerce Platform', 'job_location': 'Jeddah, Makkah, Saudi Arabia', 'job_posting_time': '2 months ago', 'job_link': 'https://sa.linkedin.com/jobs/view/lead-data-scientist-at-salla-e-commerce-platform-3589553015?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=KDJAeur8NB4YNnHbLo64WQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'DATA SCIENTIST - Dubai, UAE', 'job_company': 'Cobblestone Energy', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '3 weeks ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-dubai-uae-at-cobblestone-energy-3641765355?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=zs%2Bof7JoLH2Kzv3lyUuAeQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist', 'job_company': 'Halian', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '3 months ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-at-halian-3584041432?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=BSlUYiC0DCepGzaG9g53RQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Science Specialist', 'job_company': 'Halian', 'job_location': 'Riyadh, Riyadh, Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-science-specialist-at-halian-3608956611?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=2YS9H2QdTx2AXMk2GSb%2B2Q%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Data Scientist Job Recruitment', 'job_company': 'Garima Interprises', 'job_location': 'Saudi Arabia', 'job_posting_time': '1 month ago', 'job_link': 'https://sa.linkedin.com/jobs/view/data-scientist-job-recruitment-at-garima-interprises-3645495537?refId=5OhTRxP4HCjSqWbdIiyQLQ%3D%3D&trackingId=A1I4YyRh2gu0ypaTjnG1mg%3D%3D&trk=public_jobs_similar-jobs'}]",100,Saudi Arabia
